RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_MATH_AVG,SAT_READ_AVG,SAT_WRIT_AVG,ACT_COMP_AVG,ACT_MATH_AVG,ACT_ENG_AVG,ACT_READ_AVG,ACT_SCI_AVG,HOUR_MATH_HOMEWORK,HOUR_SCIENCE_HOMEWORK,HOUR_OTHER_HOMEWORK,CREDITS_APIB,CREDITS_AP_ENG,CREDITS_AP_MATH,CREDITS_AP_SCIENCE,CREDITS_AP_SOCIAL_SCIENCE,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
1,3.0,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,3.3,9,9,0.0,9
6,3.5,3.5,4.0,3.5,3.5,3.5,-9,-9,-9,17,-9,-9,-9,-9,-7,2,2,0.0,0.0,0.0,0.0,0.0,3.5,26,26,0.0,2
6,-1.0,-1.0,-1.0,-1.0,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,4.0,3.5,2.5,3.0,3.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,2.3,20,20,0.0,3
6,4.0,4.0,4.0,4.0,4.0,4.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,1.0,0.0,1.0,0.0,0.0,-7.0,0,0,0.0,3
6,3.0,2.5,3.5,3.0,2.5,3.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,3.5,2.5,2.5,3.0,3.0,3.0,490,510,530,-9,-9,-9,-9,-9,2,2,1,0.0,0.0,0.0,0.0,0.0,2.1,18,13,0.1,9
5,2.0,2.0,-1.0,2.0,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,2.0,2.0,1.5,1.5,1.5,2.0,460,400,420,17,16,17,16,17,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,1.5,2.0,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,1.0,1.0,1.5,1.0,1.0,480,500,480,18,19,18,18,18,1,-9,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.0,2.5,3.5,3.0,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,3,2,6,0.0,0.0,0.0,0.0,0.0,4.0,8,8,0.0,3
3,1.5,2.5,-9.0,-9.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,2,3,0.0,0.0,0.0,0.0,0.0,0.7,14,4,0.5,1
1,4.0,4.0,4.0,4.0,4.0,4.0,-6,-6,-6,-6,-6,-6,-6,-6,2,2,5,5.0,1.0,1.0,1.0,1.0,3.6,30,30,0.0,3
3,2.0,2.0,2.0,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,2.0,10,8,0.1,1
1,3.0,3.5,2.5,2.5,3.0,3.0,-6,-6,-6,-6,-6,-6,-6,-6,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,3.0,33,33,0.0,3
6,-1.0,2.5,2.5,2.5,2.5,2.5,490,480,480,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,3.6,29,29,0.1,1
6,1.5,2.0,2.0,2.0,1.5,2.0,-9,-9,-9,22,23,22,22,22,5,3,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.5,2.5,2.5,3.5,2.5,2.5,550,500,500,-9,-9,-9,-9,-9,-7,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.5,3.5,3.5,4.0,3.5,3.5,560,540,520,24,25,24,24,23,1,1,3,0.0,0.0,0.0,0.0,0.0,3.7,27,27,0.2,11
3,2.5,3.0,2.0,2.0,2.5,2.5,480,500,480,18,19,18,18,18,1,1,1,0.0,0.0,0.0,0.0,0.0,1.9,22,16,0.0,2
1,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,1.0,0.0,1.0,0.0,0.0,3.3,24,24,0.0,1
5,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,21,-9,-9,-9,-9,-7,1,2,1.0,0.0,1.0,0.0,0.0,3.0,25,25,0.0,3
4,2.5,2.0,2.0,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0.3,1
3,2.5,2.5,2.5,3.0,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,3,3,0.0,0.0,0.0,0.0,0.0,2.0,30,27,0.0,3
6,-1.0,1.5,1.5,1.5,1.0,1.5,-9,-9,-9,17,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,-1.0,0.5,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.0,2.5,2.0,2.0,1.5,2.5,640,640,620,21,20,20,21,21,1,1,2,0.0,0.0,0.0,0.0,0.0,2.0,27,20,0.2,2
6,1.5,2.0,1.5,1.5,1.5,1.5,540,520,510,-9,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,0.6,18,5,0.1,2
6,-1.0,-1.0,4.0,1.5,2.0,1.5,425,400,400,16,17,16,16,16,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.5,3.5,3.5,4.0,3.5,3.5,425,480,420,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,3.0,10,10,0.2,5
6,2.5,2.5,2.0,2.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,3,2,4,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,1.5,2.5,3.5,2.5,2.5,-9,-9,-9,21,-9,-9,-9,-9,1,2,2,2.0,1.0,0.0,0.0,1.0,-8.0,-8,-8,-8.0,-8
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,560,550,540,24,25,24,25,24,2,-7,3,-8.0,-8.0,-8.0,-8.0,-8.0,1.9,35,28,0.0,3
6,2.0,2.0,2.5,2.5,2.5,2.5,510,500,490,23,23,22,23,23,2,1,3,1.5,0.5,0.0,0.0,1.0,2.2,29,25,0.1,10
2,3.0,3.0,3.0,3.5,3.0,3.0,490,480,460,20,20,19,21,20,1,1,3,0.0,0.0,0.0,0.0,0.0,3.1,20,17,0.1,3
1,3.5,3.5,3.5,4.0,3.5,4.0,530,540,530,23,-9,-9,-9,-9,2,3,5,3.0,0.0,1.0,1.0,1.0,3.4,32,31,0.0,3
5,3.0,2.5,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,3.5,3.5,3.0,3.5,3.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,3,1.0,0.0,0.0,1.0,0.0,-7.0,0,0,0.0,3
6,3.0,2.5,2.0,2.5,2.0,2.5,-9,-9,-9,21,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,3.6,19,19,0.0,2
6,-1.0,-1.0,1.5,1.5,1.0,1.5,-6,-6,-6,-6,-6,-6,-6,-6,2,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,1.5,1.5,-1.0,1.0,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-9,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
5,2.5,2.0,2.0,1.5,1.5,2.0,490,500,470,21,22,20,21,22,-9,-9,-9,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,1.5,2.0,-1.0,2.5,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,1.3,27,13,0.2,1
6,-1.0,-1.0,0.5,1.5,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.0,3.0,3.0,3.0,3.0,620,620,580,27,-9,-9,-9,-9,1,1,3,3.0,0.0,1.0,1.0,1.0,3.6,33,33,0.0,3
2,2.5,2.0,2.5,2.5,2.0,2.5,-9,-9,-9,21,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,-9
6,1.5,1.5,1.5,1.5,1.5,1.5,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,1.0,0.0,0.0,0.0,0.0,2.8,16,16,0.0,5
6,-1.0,-1.0,-1.0,1.5,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,0.0,0.0,0.0,0.0,0.0,2.0,24,15,0.1,1
3,4.0,4.0,4.0,4.0,4.0,4.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,6.0,2.0,1.0,1.0,2.0,4.0,29,29,0.0,3
1,4.0,3.5,3.5,3.5,3.5,4.5,-9,-9,-9,23,21,25,23,22,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,2.5,3.5,2.5,2.5,2.5,3.0,450,440,440,20,19,20,21,20,1,-7,1,0.0,0.0,0.0,0.0,0.0,2.3,37,37,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,2,3,-8.0,-8.0,-8.0,-8.0,-8.0,3.7,33,33,0.0,13
3,4.0,4.0,4.0,4.0,4.0,4.5,-9,-9,-9,19,18,19,19,18,1,1,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,2.5,-1.0,-1.0,-1.0,2.5,2.5,-9,-9,-9,22,21,22,24,22,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,3.0,24,24,0.3,1
6,2.0,1.5,2.0,2.0,2.0,2.0,-9,-9,-9,23,22,23,23,23,3,3,3,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,4.0,2.0,2.0,2.5,-9,-9,-9,16,16,15,16,16,-7,-7,6,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.0,2.0,2.0,2.5,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,-9
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-8.0,-8.0,-8.0,-8.0,-8.0,3.9,29,29,0.0,3
5,2.0,1.5,1.5,2.5,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.5,2.0,1.5,2.5,2.0,2.0,-9,-9,-9,23,23,22,23,23,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,4.0,2.5,2.0,2.5,2.5,2.5,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-9,0.0,0.0,0.0,0.0,0.0,2.9,22,18,0.1,3
3,4.0,3.5,3.5,4.0,3.5,4.0,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,3.5,0.0,1.0,0.0,2.5,3.2,33,33,0.0,3
6,3.0,2.0,2.5,-1.0,2.5,2.5,-9,-9,-9,-9,-9,22,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,21,-9,-9,-9,-9,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,0.0,10,0,0.7,1
6,3.0,2.5,2.5,2.5,2.5,2.5,550,540,530,-9,-9,-9,-9,-9,2,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,3.0,1.5,2.0,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.0,2.0,2.5,2.0,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,3.5,3.5,4.0,3.5,3.5,500,510,510,19,18,20,19,19,2,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,4.0,3.0,3.0,2.5,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,3,2,3,0.0,0.0,0.0,0.0,0.0,3.4,27,27,0.1,9
4,2.0,2.5,2.0,2.0,2.0,2.0,570,580,580,23,23,23,23,23,2,2,2,0.0,0.0,0.0,0.0,0.0,2.0,35,30,0.0,1
2,3.5,3.0,3.0,2.5,3.0,3.0,-9,-9,-9,20,20,20,20,20,1,2,1,0.0,0.0,0.0,0.0,0.0,-9.0,-9,-9,-9.0,2
3,3.5,3.5,3.5,4.0,3.5,4.0,-9,-9,-9,25,-9,-9,-9,-9,1,2,2,4.0,2.0,0.0,1.0,0.0,4.0,32,32,0.0,3
6,4.0,3.5,4.0,3.5,3.5,4.0,-9,-9,-9,21,-9,-9,-9,-9,1,2,2,4.0,2.0,1.0,0.0,1.0,3.3,30,30,0.0,3
6,-1.0,-1.0,2.0,2.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,2,1,0.0,0.0,0.0,0.0,0.0,3.5,30,30,0.0,3
1,3.0,3.0,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,3.6,10,10,0.0,2
1,3.5,3.5,3.5,3.5,3.5,3.5,640,620,600,25,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,3.5,3.0,3.0,2.5,2.5,3.0,-9,-9,-9,19,-9,-9,-9,-9,2,3,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,0.25,0.25,0.25,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.0,1.0,1.5,2.0,1.5,1.5,480,460,440,20,20,-9,20,-9,1,-7,4,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,480,480,490,-9,-9,-9,-9,-9,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,0,0,0.4,2
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,520,510,490,23,23,22,23,22,-7,-7,3,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
1,1.5,1.5,2.0,2.0,2.0,2.0,400,400,400,20,18,18,18,18,-7,-7,2,1.0,0.0,1.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,4.0,3.5,3.5,4.0,3.5,4.5,520,520,530,22,21,22,23,22,-8,-8,-8,7.0,2.0,2.0,1.0,2.0,2.8,35,32,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,-8.0,-8.0,-8.0,-8.0,-8.0,2.7,22,22,0.0,3
4,4.0,4.0,3.5,4.0,4.0,4.0,-9,-9,-9,21,-9,-9,-9,-9,2,3,1,1.0,0.0,0.0,0.0,1.0,3.2,32,32,0.0,3
1,3.0,3.0,3.0,3.5,3.0,3.0,640,620,600,25,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,2.8,26,26,0.0,3
6,-1.0,0.25,1.0,1.5,1.5,1.5,400,400,400,16,16,15,16,16,3,3,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,2,-7,4,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8
2,3.5,3.0,3.0,2.5,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,-9
6,1.0,2.5,3.5,2.5,2.0,3.0,-9,-9,-9,17,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,2.0,2.0,1.5,2.0,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
2,2.5,3.0,2.5,1.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,2.8,32,26,0.1,1
6,3.0,3.0,2.5,3.0,2.5,3.0,-9,-9,-9,18,18,18,19,18,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.5,2.0,3.5,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,1,0.0,0.0,0.0,0.0,0.0,2.0,9,6,0.3,1
6,-1.0,-1.0,-1.0,-1.0,2.0,1.5,490,480,480,20,20,21,21,19,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,4.0,3.5,3.5,3.0,3.5,4.0,550,520,510,24,-9,-9,-9,-9,1,1,2,6.0,1.0,1.0,1.0,2.0,3.7,33,33,0.0,13
3,4.0,4.0,4.0,4.0,4.0,4.5,-9,-9,-9,-9,-9,-9,-9,-9,3,3,2,6.0,1.0,2.0,1.0,2.0,4.0,16,16,0.0,3
6,-1.0,-1.0,2.0,1.0,0.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,0.25,1.5,1.0,1.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,2.0,2.5,2.5,2.0,2.0,2.5,490,510,-9,21,20,21,21,19,3,3,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,1.5,2.0,2.0,3.0,1.5,2.0,480,480,440,23,25,22,22,23,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.0,2.5,2.5,2.5,2.0,2.5,-9,-9,-9,19,-9,-9,-9,-9,-9,-7,-9,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,-1.0,1.0,0.5,1.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,-9,0.0,0.0,0.0,0.0,0.0,3.4,28,28,0.1,2
4,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,17,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,-1.0,2.5,2.5,3.0,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.0,2.0,1.5,2.0,2.0,2.5,480,480,480,18,18,18,18,18,1,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,2.5,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,22,22,20,22,22,2,1,2,3.0,1.0,0.0,0.0,1.0,2.6,26,26,0.1,1
4,3.5,2.5,2.0,1.5,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,2,2,3,1.0,0.0,0.0,0.0,1.0,-7.0,0,0,0.0,2
6,-1.0,-1.0,-1.0,2.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,2.0,1.5,1.5,2.0,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,3.0,3.0,3.0,2.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,2.3,14,14,0.1,1
3,3.5,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,21,21,23,23,21,5,5,5,1.0,1.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.5,3.5,1.5,2.0,2.5,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,2.0,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,22,22,21,22,22,1,1,2,0.0,0.0,0.0,0.0,0.0,2.7,42,39,0.0,3
1,4.0,4.0,3.5,4.0,4.0,4.5,500,500,500,18,18,18,18,16,1,3,5,13.0,2.0,2.0,2.0,5.0,4.0,3,3,0.0,3
1,3.5,3.5,3.0,3.0,3.5,3.5,-9,-9,-9,19,19,19,19,19,2,3,2,0.0,0.0,0.0,0.0,0.0,3.5,31,31,0.0,3
3,3.5,3.0,2.5,3.5,3.0,3.5,640,620,600,24,-9,-9,-9,-9,1,2,2,2.5,0.0,0.0,0.0,2.5,-8.0,-8,-8,-8.0,-8
6,-1.0,2.0,0.5,1.5,1.0,1.5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,5,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,20,19,20,21,19,1,1,2,0.0,0.0,0.0,0.0,0.0,3.0,28,28,0.0,3
1,2.0,2.0,2.0,1.0,1.5,2.0,425,440,420,18,18,17,18,18,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8
1,4.0,3.5,3.5,3.5,3.5,4.5,500,500,500,-9,-9,-9,-9,-9,2,2,2,4.5,1.0,2.0,1.5,0.0,3.7,30,30,0.0,3
6,-1.0,-1.0,-1.0,-1.0,4.0,4.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,6,0.0,0.0,0.0,0.0,0.0,3.4,31,31,0.0,3
1,3.5,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,4.5,2.0,0.0,0.0,2.5,3.8,36,36,0.0,3
5,3.5,4.0,3.5,3.5,3.5,3.5,570,550,530,23,22,22,23,22,-7,2,2,0.0,0.0,0.0,0.0,0.0,3.1,15,12,0.2,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
6,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,21,21,20,21,22,1,1,2,0.0,0.0,0.0,0.0,0.0,2.4,5,5,0.1,1
6,-1.0,2.0,2.0,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.0,2.5,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.7,2
3,2.5,2.5,2.0,3.0,2.0,2.5,-9,-9,-9,20,20,20,20,20,1,2,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,1.5,-1.0,1.5,0.5,1.0,1.5,520,500,480,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,1
3,3.5,3.5,3.0,3.0,3.0,3.0,-8,-8,-8,-8,-8,-8,-8,-8,1,2,1,0.0,0.0,0.0,0.0,0.0,2.3,12,12,0.0,9
1,3.5,4.0,4.0,4.0,4.0,4.5,-9,-9,-9,21,21,20,22,21,1,1,2,3.0,1.0,0.0,1.0,1.0,3.7,32,32,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,21,21,20,20,21,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,2.1,24,24,0.0,3
6,-1.0,2.5,2.0,3.0,2.0,2.5,520,520,530,22,21,22,23,22,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,1.5,2.0,1.5,2.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.0,4.0,3.5,3.5,3.5,530,500,500,22,22,21,22,22,2,2,2,2.0,1.0,0.0,0.0,1.0,-7.0,0,0,0.0,3
1,3.0,1.5,2.0,3.5,2.5,3.0,-6,-6,-6,-6,-6,-6,-6,-6,4,2,6,1.5,0.0,0.0,0.0,1.0,0.6,10,3,0.0,-9
6,-1.0,1.0,1.0,1.5,1.0,1.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
5,2.0,1.5,2.5,2.5,2.0,2.0,550,550,520,23,23,22,24,22,2,2,1,0.5,0.5,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
2,3.0,3.0,3.0,3.0,3.0,3.5,-6,-6,-6,-6,-6,-6,-6,-6,-8,-8,-8,1.5,0.5,0.0,0.0,0.5,2.7,26,26,0.0,3
3,2.5,3.0,3.5,4.0,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,2.0,2.0,2.0,2.0,2.0,2.0,480,460,440,22,22,22,22,22,1,-7,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1
1,3.5,3.5,4.0,3.5,3.5,4.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,3,3.5,0.0,0.0,2.0,1.5,-8.0,-8,-8,-8.0,-8
3,3.5,3.5,3.0,3.5,3.0,3.5,425,440,420,18,18,17,18,18,-7,-7,1,0.0,0.0,0.0,0.0,0.0,4.0,31,31,0.0,1
1,3.0,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,2.0,0.0,1.0,0.0,1.0,3.9,24,20,0.0,9
