X1SEX,X1RACE,X1HISPANIC,X1WHITE,X1BLACK,X1PAREDU,X1FAMINCOME,X1SES,X1POVERTY130,X1HHNUMBER,X2PAREDU,X2FAMINCOME,X2SES,X2POVERTY130,X2HHNUMBER,X1CONTROL,X1LOCALE,X1REGION,X1SCHOOLCLI,X2ENROLSTAT,X2ENRSTATSCH,X2NUMHS,X2EVERDROP,X2DROPSTAT,X1TXMTSCOR,X1TXMQUINT,X2TXMTSCOR,X2TXMQUINT,X3TGPATOT,HS_GPA_WGT,HS_GPA_ACAD,X3TGPASTEM,RIGOR,X3TCREDTOT,X3TCREDACAD,X3TCREDSTEM,CREDITS_APIB,X3TCREDADV,X3TCREDHON,X3TCREDMAT,X3TCREDSCI,X3TCREDENG,X3THIMATH,X3THISCI,X3T1CREDALG2,X3T1CREDCALC,X3T1CREDPHYS,X3T1CREDSTAT,X3TWHENALG1,X3HSCOMPSTAT,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
1,4,1,-9,-9,2,1,-8.0,1,8,2,1,-0.6908,1,3,1,2,2,-0.63,1,7,1,0,0,-8.0,-8,42.6162,2,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,4,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,2,7,-0.4139,0,8,3,7,0.0618,0,6,2,2,1,-0.51,1,1,1,0,0,56.1026,4,59.9066,5,4.0,4.0,4.0,3.5,1,28.0,21.0,9.0,2.0,15.0,7.0,4.0,4.0,5.0,11,5,1,0,0,0,4,1,3.7,15,15,0.0,3
1,8,0,1,0,2,2,-0.8455,0,2,6,6,0.3116,0,2,1,1,3,-0.66,2,2,3,0,0,56.7714,4,51.3996,3,2.0,2.0,1.5,1.0,6,13.0,9.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,6,0,1,0,7,3,1.1175,0,3,7,2,0.5212,0,3,1,3,3,0.09,1,1,1,0,0,57.9409,4,54.8232,4,3.0,3.0,3.0,3.0,1,27.5,20.5,11.0,0.0,2.0,0.0,4.5,4.0,5.0,8,1,0,0,1,0,9,1,1.8,16,14,0.0,1
1,5,1,1,1,3,2,0.1757,1,6,4,4,-0.171,0,6,1,4,4,-1.55,1,1,1,0,0,27.8176,1,44.3404,2,2.5,2.5,2.5,2.0,2,24.5,17.0,9.0,0.0,0.0,0.0,4.0,3.0,4.0,3,1,0,0,1,0,9,1,-7.0,0,0,0.0,1
1,6,0,1,1,5,5,1.0241,0,5,6,5,1.0094,0,5,1,2,4,0.4,1,1,1,0,0,63.4317,5,66.0802,5,3.5,3.5,3.5,3.5,3,23.5,20.0,6.0,3.0,3.0,3.5,3.0,3.0,4.0,13,5,1,1,1,0,10,1,3.3,15,15,0.0,3
2,8,0,1,0,7,13,1.3133,0,5,7,13,1.2222,0,4,1,2,3,-2.14,1,1,1,0,0,58.6253,4,61.0934,5,2.0,2.5,2.0,2.0,3,27.5,21.0,9.5,3.5,3.0,11.5,4.0,4.5,4.0,8,5,1,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
2,5,1,0,0,1,2,-0.9147,1,5,1,1,-1.3903,1,6,1,2,4,-3.47,1,1,1,0,0,46.9388,2,54.3089,4,2.5,2.5,2.0,1.5,5,24.0,18.0,5.5,0.0,0.0,1.0,3.0,2.5,4.0,5,1,0,0,0,0,5,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,3,5,-0.0553,0,3,4,5,0.3132,0,3,2,3,3,0.34,1,1,1,0,0,63.2815,5,60.9815,5,3.5,4.0,3.5,3.5,1,24.0,22.5,9.5,1.0,1.0,11.0,4.5,4.0,5.0,12,1,1,1,0,0,10,1,4.0,29,29,0.0,3
1,8,0,1,0,3,4,-0.1378,0,3,4,6,0.5066,0,2,1,1,3,-1.08,1,1,1,0,0,53.9437,4,45.79,2,4.0,4.0,3.5,3.5,4,31.5,20.0,7.0,1.0,2.0,4.0,4.0,3.0,7.0,9,5,1,0,0,1,10,1,0.0,10,0,0.0,1
2,8,0,1,0,3,2,-0.0389,1,5,5,2,-0.0595,1,4,1,2,3,-8.0,1,1,1,0,0,47.3589,2,38.6766,1,2.5,3.0,2.5,2.5,4,28.0,20.5,7.0,0.0,0.0,1.0,4.0,3.0,5.5,6,2,1,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,5,5,0.6866,0,6,6,4,0.6616,0,5,2,3,2,-9.0,1,1,1,0,0,51.2481,3,56.4355,4,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,-8.0,-8,-8,-8.0,-8
1,-9,-9,1,0,-8,-8,-8.0,-8,-8,4,2,-0.5041,0,3,1,3,3,-0.73,1,1,1,0,0,-8.0,-8,48.3753,3,3.5,4.0,3.5,3.5,1,32.0,20.0,9.0,1.0,2.0,6.0,5.0,3.0,4.0,8,1,0,0,0,0,10,1,2.6,30,30,0.1,3
1,6,0,1,1,2,1,-0.8914,1,5,2,2,-0.4939,1,4,1,1,2,-0.89,1,1,1,0,0,44.0537,2,40.1401,1,1.5,1.5,1.5,1.5,2,21.0,16.5,8.0,0.0,0.0,0.0,3.5,3.0,5.0,5,2,0,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,3,0,0,1,-8,-8,-8.0,-8,-8,2,3,-0.6017,0,4,1,4,3,-9.0,1,1,1,0,0,-8.0,-8,36.3199,1,1.0,1.0,1.0,1.0,6,14.5,9.0,5.5,0.0,2.5,0.0,3.0,2.0,2.0,8,1,0,0,0,0,9,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,4,2,0.4073,0,4,5,5,0.7855,0,5,1,1,3,-0.8,2,2,2,0,0,50.7796,3,63.7961,5,3.5,3.5,3.0,3.0,1,32.0,20.0,8.0,0.0,1.0,11.0,4.0,3.0,4.0,6,3,1,0,0,0,4,1,3.5,30,30,0.0,3
1,5,1,1,0,1,2,-1.0941,0,4,1,3,-1.017,0,4,1,2,2,-8.0,1,1,1,0,0,60.7187,5,63.4912,5,3.0,3.0,3.0,3.0,1,25.0,20.5,7.5,2.0,3.5,1.0,4.0,3.0,4.0,8,1,0,0,1,0,4,1,2.7,28,25,0.0,3
2,6,0,1,0,-8,-8,-0.3462,-8,-8,-8,-8,-8.0,-8,-8,1,4,3,0.48,2,2,1,0,0,51.6449,3,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,3,3,0.4466,0,2,6,3,0.705,0,3,1,2,2,-1.65,2,2,2,0,0,43.0935,2,45.7453,2,2.0,2.0,2.0,2.0,6,21.5,12.0,7.5,0.0,0.0,0.0,2.5,1.5,4.0,3,1,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,-8,-8,-0.027,-8,-8,2,7,-0.3312,0,2,2,2,1,-9.0,1,1,1,0,0,38.4619,1,49.6654,3,1.5,1.5,1.5,1.5,1,25.0,19.0,8.0,0.0,0.0,0.0,4.0,3.0,4.0,11,1,1,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,2,0,0,0,-8,-8,-0.4486,-8,-8,2,2,-1.0264,1,6,1,1,3,-9.0,2,2,2,0,0,52.3857,4,46.6312,2,2.5,2.5,2.0,1.5,1,33.0,24.0,9.0,2.5,2.5,0.0,4.0,4.0,4.5,11,2,1,0,1,1,10,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,4,13,0.7533,0,5,5,13,0.5227,0,6,1,2,1,-0.41,1,1,1,0,0,62.7911,5,51.6431,3,3.0,3.5,3.0,3.0,1,27.0,21.0,9.0,0.0,0.0,5.0,4.0,4.0,4.0,11,1,1,0,1,0,4,1,3.1,30,27,0.0,3
2,8,0,1,0,7,13,1.7484,0,4,7,13,1.2816,0,5,2,2,3,1.08,1,1,1,0,0,67.1337,5,64.7126,5,4.0,4.5,4.0,4.0,1,30.5,20.5,8.5,5.0,6.0,9.0,4.0,4.0,4.0,13,5,1,1,1,0,10,1,3.9,28,28,0.0,3
2,8,0,1,0,3,4,-0.1942,0,8,4,3,-0.0364,1,8,1,3,4,-1.48,1,1,1,0,0,41.6562,1,39.1178,1,3.5,3.5,3.5,3.0,4,29.0,16.5,7.0,0.0,3.0,0.0,4.0,3.0,4.0,6,2,1,0,0,0,4,1,2.3,25,12,0.2,1
2,8,0,1,0,5,7,1.4801,0,4,6,7,1.0326,0,3,2,1,3,0.16,1,1,1,0,0,65.915,5,67.5007,5,4.0,4.5,4.0,4.0,3,26.5,23.5,9.0,7.0,7.0,14.0,4.0,5.0,5.0,13,5,1,1,1,0,10,1,3.7,32,32,0.0,3
1,8,0,1,0,-8,-8,0.2587,-8,-8,4,2,0.855,0,3,1,2,3,-1.1,1,1,1,0,0,67.1895,5,66.2291,5,3.5,3.5,3.5,3.5,3,27.5,18.0,6.5,3.0,5.0,0.0,3.0,3.5,4.0,6,2,1,0,1,0,10,1,3.8,29,29,0.0,13
1,8,0,1,0,2,3,0.215,0,3,2,4,-0.1035,0,2,1,1,1,0.51,1,1,1,0,0,47.0014,2,54.9737,4,3.0,3.0,2.5,2.5,4,27.0,19.0,8.0,1.0,2.0,1.5,4.0,4.0,4.0,8,1,0,0,1,0,9,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,4,7,-8.0,0,4,5,7,0.5585,0,5,2,2,1,0.56,1,1,1,0,0,-8.0,-8,51.1491,3,2.5,2.5,2.5,2.0,3,28.0,22.0,8.0,0.0,0.0,1.0,4.0,3.5,4.0,11,2,1,0,1,0,4,1,1.7,31,22,0.0,1
1,5,1,1,0,2,4,-0.1734,0,4,2,3,-0.6178,0,3,1,2,3,-2.88,1,1,1,0,0,44.2516,2,52.4045,4,2.0,2.0,2.0,2.0,1,30.5,20.5,8.0,0.0,0.0,2.0,4.0,3.0,6.5,6,1,1,0,0,0,4,1,1.3,21,9,0.0,3
2,3,0,0,1,1,3,-0.8027,1,7,1,3,-0.8063,0,8,2,3,1,1.97,1,1,1,0,0,48.4292,3,46.8024,2,4.0,4.0,3.5,3.5,1,31.5,20.0,7.5,0.0,1.0,0.0,4.0,3.0,4.5,6,1,1,0,0,0,4,1,3.2,17,15,0.0,1
2,2,0,0,0,1,3,-0.2035,0,4,1,3,-0.5817,0,3,2,1,4,-9.0,1,1,1,0,0,64.3835,5,67.1817,5,3.5,4.0,3.5,3.0,6,20.5,16.5,6.5,3.0,3.0,6.5,3.5,2.5,3.0,13,5,0,1,0,0,4,1,3.3,25,25,0.0,3
2,8,0,1,0,-8,-8,-0.7712,-8,-8,1,2,-1.3051,1,4,1,1,1,-9.0,1,1,1,0,0,49.1668,3,46.583,2,2.0,2.0,1.5,1.5,6,18.0,10.0,10.0,0.0,0.0,0.0,1.0,3.0,3.0,5,1,0,0,0,0,9,4,-6.0,-6,-6,-6.0,-6
1,3,0,0,1,1,1,-1.7157,1,4,1,2,-0.6358,0,3,1,1,2,0.26,1,5,1,1,3,31.326,1,28.0257,1,1.0,1.0,1.0,1.0,6,15.0,12.5,4.5,0.0,0.0,0.0,2.5,2.0,3.5,7,1,0,0,0,0,4,3,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,-8,-8,-0.1312,-8,-8,-8,-8,-8.0,-8,-8,1,3,3,0.08,2,2,1,0,0,44.1164,2,-8.0,-8,2.5,2.5,2.0,1.5,6,20.0,11.0,6.0,0.0,1.0,0.0,3.0,3.0,3.0,8,2,0,0,0,0,8,5,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,-8,-8,0.259,-8,-8,5,4,-0.0226,0,4,1,4,4,-0.43,1,1,1,0,0,47.1058,2,54.473,4,2.0,2.5,2.0,1.5,5,23.5,19.5,7.0,5.0,6.5,0.0,4.5,2.5,4.0,5,1,0,0,0,0,4,1,0.2,16,3,0.0,1
2,5,1,1,0,-8,-8,-0.4122,-8,-8,5,4,0.1125,0,3,1,2,3,-0.47,5,2,2,1,1,41.7589,2,36.7477,1,1.0,1.5,1.0,1.0,6,7.0,4.5,2.0,1.0,3.5,1.0,1.0,1.0,1.0,4,3,0,0,0,0,4,3,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,3,4,-0.2634,0,3,4,4,-0.2097,0,5,1,1,3,-0.52,1,1,1,0,0,32.9466,1,52.4862,4,2.0,2.0,2.0,2.0,1,29.0,17.5,8.0,0.0,0.0,1.0,4.0,3.0,4.0,6,2,1,0,0,0,5,1,0.8,12,6,0.0,1
2,8,0,1,0,2,3,-0.7156,0,4,2,2,-0.7522,0,3,1,3,2,-1.3,1,1,1,0,0,46.811,2,48.5983,3,2.5,2.5,2.5,2.0,3,25.5,21.0,6.5,0.0,3.0,0.0,3.5,3.0,4.5,6,3,0,0,0,0,5,1,-8.0,-8,-8,-8.0,-8
1,3,0,0,1,2,3,-0.0506,1,10,2,3,-0.3632,1,8,1,1,4,-9.0,1,1,1,0,0,36.7092,1,49.1496,3,2.5,2.5,2.0,1.5,5,24.5,16.5,7.0,0.0,0.0,0.0,4.0,2.5,4.0,11,1,1,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,2,5,-0.0884,0,5,2,5,-0.1437,0,4,1,2,4,-0.34,1,1,1,0,0,61.9454,5,-8.0,-8,4.0,4.5,4.0,4.0,3,33.0,30.0,9.5,0.0,1.0,4.5,4.5,5.0,6.0,9,2,1,0,0,0,10,1,4.0,27,27,0.0,13
1,8,0,1,0,2,3,-0.762,0,4,2,2,-0.587,1,4,1,2,2,-9.0,1,1,1,0,0,34.4477,1,48.0302,2,1.5,1.5,1.0,1.0,5,22.5,12.5,5.5,0.0,1.0,0.0,2.0,3.5,4.0,5,2,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,7,13,1.7484,0,4,5,13,0.4096,0,4,1,1,3,-2.28,1,1,1,0,0,56.7746,4,49.7683,3,4.0,4.0,4.0,3.5,3,34.0,30.0,8.0,11.0,17.0,0.0,4.0,4.0,4.0,11,5,1,0,1,0,10,1,3.5,28,28,0.0,1
2,6,0,1,0,2,4,-0.6782,0,4,2,6,-0.2214,0,3,1,2,2,-0.23,2,2,2,0,0,39.8506,1,48.4058,3,1.0,1.0,1.0,0.5,6,12.5,12.0,3.5,0.0,0.0,0.0,1.0,2.5,3.0,4,3,0,0,1,0,5,5,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,2,3,0.1563,0,4,2,3,0.1066,0,3,1,2,2,-0.83,1,1,1,0,0,41.287,1,48.3102,3,3.0,3.0,2.5,2.5,1,29.5,24.5,11.0,1.0,3.0,0.0,5.0,5.0,5.0,9,5,1,0,1,0,4,1,-7.0,0,0,0.1,3
1,8,0,1,0,-8,-8,-0.4306,-8,-8,-8,-8,-8.0,-8,-8,1,2,3,0.1,2,2,1,0,0,38.7104,1,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,3,-6.0,-6,-6,-6.0,-6
2,3,0,0,1,-8,-8,-8.0,-8,-8,4,10,0.6688,0,7,1,2,3,-8.0,4,2,1,1,2,-8.0,-8,51.0955,3,2.0,2.0,2.0,1.0,6,2.5,2.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,2,1,0,0,0,0,9,1,-7.0,0,0,0.3,1
2,5,1,1,0,1,2,-1.0772,1,6,1,1,-1.0497,1,5,1,2,2,-0.5,1,2,1,1,3,48.2433,3,47.6422,2,3.0,3.0,2.5,2.5,5,26.5,19.5,5.5,0.0,0.0,0.0,3.5,2.0,4.0,6,1,0,0,0,0,4,1,1.4,22,10,0.0,1
1,8,0,1,0,2,3,-0.2239,0,4,3,3,-0.1302,0,4,1,1,3,1.34,1,1,1,0,0,46.5208,2,50.1659,3,3.0,3.0,3.0,2.5,1,32.0,21.0,10.0,0.0,4.0,0.0,4.0,4.0,4.0,7,2,0,0,0,0,4,1,2.4,30,21,0.0,2
2,8,0,1,0,3,2,-0.2411,0,2,4,3,0.0707,0,3,1,2,3,-2.12,2,2,2,0,0,50.0864,3,29.2911,1,3.0,3.0,2.5,2.0,3,24.5,17.5,7.0,0.0,0.0,3.0,4.0,3.0,5.0,6,2,1,0,0,0,10,1,1.5,11,6,0.1,1
2,8,0,1,0,4,6,0.0447,0,3,5,6,0.0546,0,3,2,4,1,-9.0,1,1,1,0,0,51.7152,3,51.7908,3,3.0,3.0,3.0,2.5,3,28.0,24.5,10.0,0.0,11.0,1.0,5.0,4.0,4.0,9,2,1,0,0,1,4,1,3.2,33,33,0.0,-9
1,3,0,0,1,3,2,-0.5434,1,4,5,2,-0.2475,0,4,1,3,3,-9.0,1,1,1,0,0,56.9535,4,49.0865,3,2.5,2.5,2.0,1.5,3,33.0,23.0,11.0,0.0,0.0,0.0,7.0,4.0,4.0,2,2,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
2,6,0,0,1,-8,-8,-0.5251,-8,-8,-8,-8,-8.0,-8,-8,1,2,2,0.07,2,2,1,0,0,41.7767,2,-8.0,-8,0.25,0.25,0.25,0.25,6,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,3,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,5,6,1.081,0,4,6,8,1.3514,0,5,1,3,3,-1.11,1,1,1,0,0,56.7526,4,62.3821,5,4.0,4.75,4.0,4.0,3,26.0,25.0,8.0,13.0,15.0,6.0,4.0,4.0,5.0,13,5,1,1,0,0,10,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,4,6,0.6261,0,2,5,10,0.8756,0,2,1,2,4,0.71,1,1,1,0,0,60.1406,5,64.9119,5,3.0,3.5,3.0,3.0,6,13.5,10.5,4.0,1.5,0.5,2.5,2.0,2.0,2.0,12,3,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
2,3,0,0,1,5,5,0.4062,0,6,6,4,0.7902,0,8,1,2,1,0.02,1,1,1,0,0,44.8271,2,65.8138,5,3.5,3.5,3.5,3.5,3,26.5,22.5,9.5,0.0,0.0,1.0,4.5,5.0,5.0,11,2,1,0,1,0,10,1,3.0,30,30,0.1,3
1,2,0,0,0,4,4,0.5474,0,4,5,4,0.5315,0,4,1,4,2,0.32,1,1,1,0,0,66.7891,5,65.1933,5,3.5,4.0,3.5,3.5,1,27.0,23.0,11.5,5.5,3.0,5.5,4.0,7.0,4.0,11,5,1,0,1,1,10,1,3.8,30,30,0.0,3
1,8,0,1,0,2,4,0.1969,0,4,2,4,-0.259,0,4,1,2,2,-8.0,1,1,1,0,0,42.497,2,40.5619,1,2.0,2.0,1.5,1.5,5,30.5,19.0,7.0,0.0,1.0,0.0,3.5,2.0,4.5,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,3,0,0,1,-8,-8,-0.533,-8,-8,-8,-8,-8.0,-8,-8,1,2,1,-9.0,7,7,1,0,4,43.246,2,-8.0,-8,1.5,1.5,1.5,1.5,6,16.5,12.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,4,2,0,0,0,0,4,4,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,2,-0.3191,0,3,2,3,-0.274,0,3,1,4,3,0.22,1,1,1,0,0,44.9055,2,52.2714,4,2.5,2.5,2.5,2.5,1,28.0,21.0,8.5,0.0,0.0,4.0,4.0,4.0,4.0,11,2,1,0,0,0,10,1,0.0,10,-9,0.0,1
1,5,1,1,0,2,4,-0.7252,0,5,-8,-8,-8.0,-8,-8,1,4,2,-0.95,1,1,1,0,0,56.8233,4,-8.0,-8,2.0,2.0,1.5,1.5,4,21.0,16.5,7.0,0.0,0.0,1.0,3.0,4.0,4.0,11,2,1,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,5,5,1.2149,0,4,6,4,0.9897,0,4,1,4,3,-0.86,1,1,1,0,0,64.4382,5,66.2092,5,4.0,4.5,4.0,4.0,3,28.5,26.0,12.0,4.0,4.0,4.0,5.0,7.0,5.0,13,5,1,1,1,0,4,1,-8.0,-8,-8,-8.0,-8
2,2,0,0,0,3,1,-0.9782,1,6,6,4,0.3675,0,5,1,2,2,-0.6,3,2,3,0,0,45.4042,2,38.244,1,2.0,2.0,2.0,2.0,6,6.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4,0,0,0,0,0,4,1,-9.0,-9,-9,-9.0,-9
2,4,1,-9,-9,1,3,-1.0556,0,6,1,3,-1.0362,0,6,1,1,1,-9.0,1,1,1,0,0,49.9266,3,51.1928,3,3.0,3.5,3.0,2.5,1,34.0,22.5,10.0,0.0,1.0,14.0,5.0,4.5,4.0,12,3,1,1,1,0,4,1,-7.0,0,0,0.0,-9
2,2,0,0,0,-8,-8,-8.0,-8,-8,5,11,0.8226,0,3,1,2,1,-0.4,1,1,1,0,0,-8.0,-8,70.9575,5,4.0,4.0,4.0,3.5,3,27.0,22.5,8.0,4.0,12.0,6.0,4.0,4.0,6.0,13,5,0,1,1,1,9,1,3.9,36,36,0.0,3
1,-9,-9,1,0,-8,-8,-8.0,-8,-8,5,5,-0.2885,0,6,1,2,1,-9.0,1,1,1,0,0,-8.0,-8,33.5486,1,2.0,2.0,1.5,2.0,3,22.0,16.0,7.0,0.0,0.0,0.0,3.0,3.0,4.0,8,2,0,0,0,0,7,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,3,-0.601,0,5,2,1,-1.5581,1,5,1,3,3,-0.67,1,1,1,0,0,60.5301,5,51.0296,3,3.0,3.0,3.0,2.5,3,29.0,23.0,9.0,3.0,4.0,0.0,4.0,5.0,4.0,11,5,0,0,0,0,9,1,0.2,14,1,0.0,1
2,8,0,1,0,4,5,0.1856,0,4,5,6,0.2427,0,4,2,1,1,-8.0,1,1,1,0,0,53.0386,4,49.8169,3,2.5,2.5,2.5,2.0,3,30.0,25.0,6.0,0.0,0.0,0.0,3.0,3.0,5.0,8,1,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,4,4,0.0012,0,3,5,5,0.7121,0,3,2,1,3,1.15,1,1,1,0,0,51.5339,3,57.9994,4,3.0,3.5,3.0,3.0,3,29.5,22.0,9.0,1.0,1.0,2.0,4.0,5.0,4.0,12,1,1,1,1,0,10,1,3.2,35,35,0.0,3
1,2,0,0,0,4,9,0.6766,0,6,5,9,0.9489,0,3,1,4,2,-3.64,1,1,1,0,0,70.8321,5,70.5587,5,4.0,4.5,4.0,4.0,3,26.0,21.0,11.0,9.0,9.0,9.0,5.0,4.0,4.0,13,5,0,1,1,1,9,1,3.3,36,36,0.0,13
1,3,0,0,1,5,7,1.2984,0,5,6,8,1.3568,0,5,2,2,3,0.31,1,1,1,0,0,50.7349,3,65.8522,5,3.5,3.5,3.5,3.5,1,26.5,23.5,9.0,1.0,7.0,2.0,4.0,4.0,5.0,13,1,1,1,1,0,10,1,2.8,30,26,0.0,3
1,3,0,0,1,-8,-8,-8.0,-8,-8,3,10,0.2932,0,3,1,4,4,-3.01,1,1,1,0,0,-8.0,-8,39.536,1,1.0,1.0,1.0,1.0,6,12.5,10.0,3.5,0.0,0.0,0.0,2.0,1.5,3.5,6,1,0,0,0,0,4,5,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,1,2,-1.0772,1,4,2,2,-0.8429,0,4,1,4,3,0.22,1,1,1,1,3,24.9265,1,34.967,1,1.5,1.5,1.5,1.0,1,28.0,20.0,9.5,0.0,0.0,1.0,5.0,4.0,4.0,6,2,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,-8,-8,0.8166,-8,-8,3,2,-0.3429,1,7,1,1,4,-2.66,3,1,1,0,0,56.5684,4,49.9962,3,1.0,1.0,1.5,1.0,6,7.5,5.5,3.0,0.0,0.0,0.0,1.0,1.5,1.5,4,2,0,0,0,0,4,4,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,2,-0.4136,1,5,2,3,-0.2077,0,3,1,4,3,-0.28,1,1,1,0,0,50.4521,3,41.6881,2,2.5,2.5,2.5,3.0,2,27.0,17.0,9.0,0.0,0.0,0.0,4.0,4.0,4.0,5,2,0,0,0,0,5,1,-6.0,-6,-6,-6.0,-6
1,5,1,1,1,2,3,-8.0,0,3,2,2,-1.0189,1,5,1,2,4,-1.98,1,1,1,0,0,-8.0,-8,38.4277,1,3.0,3.0,2.5,2.5,1,22.5,17.0,7.0,0.0,0.0,0.0,3.0,3.5,4.0,6,2,1,0,0,0,4,1,1.9,28,16,0.1,3
1,6,0,1,1,-8,-8,-0.3533,-8,-8,-8,-8,-8.0,-8,-8,1,1,4,-2.06,2,2,1,0,0,42.5715,2,-8.0,-8,2.5,2.5,2.0,2.0,5,26.5,13.0,5.0,0.0,1.0,0.0,2.0,2.0,4.0,5,1,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,5,1,1,0,-8,-8,-0.6768,-8,-8,-8,-8,-8.0,-8,-8,1,4,4,-8.0,7,7,1,0,4,36.5872,1,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-6.0,-6,-6,-6.0,-6
1,5,1,1,0,2,1,-1.46,1,7,2,1,-1.2522,1,6,1,1,2,-1.48,4,2,1,1,2,43.1754,2,49.7689,3,1.0,1.0,1.0,1.0,6,5.5,4.0,2.0,0.0,0.0,0.0,1.0,0.5,2.0,5,1,0,0,0,0,9,2,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,5,5,1.2149,0,6,6,5,0.748,0,6,1,2,2,0.14,1,1,1,0,0,63.7829,5,64.9861,5,4.0,4.0,4.0,4.0,3,28.0,24.0,9.0,6.5,7.5,0.0,5.0,4.0,4.0,13,5,0,1,1,1,10,1,4.0,28,28,0.0,3
1,8,0,1,0,-8,-8,0.3371,-8,-8,5,11,1.4085,0,5,2,1,2,0.69,2,2,3,0,0,63.6347,5,60.5536,5,2.5,3.0,3.0,2.0,6,7.0,5.5,2.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1,1,0,0,0,10,5,-6.0,-6,-6,-6.0,-6
2,1,0,0,0,2,3,-0.5512,0,5,-8,-8,-8.0,-8,-8,2,3,4,-0.72,2,2,1,0,0,45.589,2,-8.0,-8,1.5,1.5,1.5,0.5,6,11.0,8.5,2.0,0.0,0.0,1.0,0.5,1.5,2.0,4,1,0,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,5,3,0.6737,0,4,-8,-8,-8.0,-8,-8,1,4,3,-1.1,1,1,1,0,0,55.6082,4,-8.0,-8,3.0,3.5,2.5,2.0,1,31.0,19.0,8.0,0.0,2.0,14.0,3.0,4.0,4.0,11,1,1,0,1,0,10,1,2.0,3,3,0.0,1
2,2,0,0,0,3,4,0.5348,0,4,4,3,-0.0586,0,4,1,1,3,-0.13,1,1,1,0,0,57.3006,4,53.153,4,3.0,3.0,2.5,2.5,4,25.5,20.5,7.0,2.0,1.0,7.0,4.0,3.0,5.0,8,1,0,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
